pid,majorcat,province,area,sex,age,a003,a004_10,a010,a014,a016,a018,a019,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d007_10,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,com_area,industry,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,work_timeB,commuting_time,나이,학점,성별,건강상태,결혼상태,대학지역,전공일치,본전공,재학중일자리경험,삶의만족도_개인,삶의만족도_관계,삶의만족도_소속집단,종사자수,업무만족도,교통수단,출퇴근시간
412818,4,3,충남,1,27.916666667,2.0,3.0,8.0,11.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.2,2,4,6,5,6,1,2018,0,1,2010-03-01,2018-02-28,2018-09-01,2016-08-01,,,25.0,,0,25.0,1,1,4,4,8,4,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,11.0,3.0,3.0,3,1,2,3,3,2,3,3,3,2.0,3,3,1,0,4.0,27.916666667,3.0,남자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,승용차,4.0
412865,4,5,전북,1,27.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,12.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,18.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.9,2,4,6,6,6,1,2018,1,2,2010-03-01,2017-08-31,2018-09-01,,2018-08-01,2019-08-01,,12.0,0,12.0,1,0,2,2,1,4,4,2,2,2,1,2,2,2,2.0,18,2,2,2,2,2,12.0,8.0,3.0,3,1,2,1,1,2,3,3,3,2.0,3,3,0,0,,27.666666667,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
412887,4,2,경기,1,32.583333333,2.0,3.0,9.0,8.0,4.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.3,2,3,7,7,7,1,2018,0,1,2014-03-01,2018-02-28,2018-09-01,2012-08-01,,,73.0,,0,73.0,1,1,5,5,9,5,5,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,8.0,3.0,3.0,2,1,1,3,3,2,3,3,3,1.0,3,3,1,0,20.0,32.583333333,3.0,남자,보통이다,미혼,수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,통근버스,20.0
412946,4,4,부산,1,27.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3,3.2,2,5,7,7,7,1,2018,1,2,2011-03-01,2018-02-28,2018-09-01,,2018-02-01,2019-07-01,,17.0,0,17.0,1,0,1,2,4,3,3,3,3,3,3,3,3,3,3.0,18,1,3,1,1,1,8.0,9.0,3.0,3,1,2,1,1,2,3,3,3,2.0,2,2,0,0,,27.083333333,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
412948,4,4,부산,1,25.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,15.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.7,1,5,7,7,7,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-06-01,,15.0,0,15.0,1,0,1,1,5,1,1,1,1,3,1,1,1,3,5.0,40,1,2,1,1,1,15.0,3.0,3.0,3,1,2,1,1,2,3,3,3,2.0,1,1,0,0,,25.583333333,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,
412980,5,3,충북,1,26.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,-1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,8.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3,3.7,1,4,5,5,5,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2019-02-01,2019-02-01,,0.0,0,0.0,0,0,1,1,-1,2,2,2,2,2,2,2,2,2,5.0,8,3,3,3,3,3,5.0,13.0,3.0,3,1,2,1,1,2,3,3,3,,1,1,0,0,,26.333333333,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,그렇다,,
413046,5,4,경남,1,28.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.7,2,4,6,7,5,1,2018,1,2,2013-03-01,2017-08-31,2018-09-01,,2018-04-01,2019-04-01,,12.0,0,12.0,1,0,4,4,3,4,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,15.0,7.0,3.0,3,1,2,3,3,2,3,3,3,2.0,3,3,1,0,,28.166666667,3.0,남자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
413257,5,4,경북,2,25.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,20.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,3.5,2,4,5,5,4,1,2018,1,2,2013-03-01,2018-02-28,2018-09-01,,2018-03-01,2018-07-01,,4.0,0,4.0,0,0,2,1,-1,3,3,2,2,2,2,2,2,2,4.0,20,2,2,2,2,2,8.0,9.0,1.125,3,1,2,1,1,2,3,3,2,,2,2,0,0,,25.083333333,1.125,여자,건강하다,미혼,비수도권,맞지않다,이공계,없다,그렇지않다,그렇지않다,보통이다,,보통이다,,
413281,5,4,부산,2,24.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.9,1,3,5,6,4,1,2018,1,2,2013-03-01,2017-08-31,2018-09-01,,2017-11-01,2018-01-01,,2.0,0,2.0,0,0,2,3,8,4,4,1,2,2,2,2,2,2,5.0,40,1,2,1,1,1,2.0,17.0,3.0,2,1,2,1,2,2,3,3,2,2.0,3,3,0,0,,24.583333333,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,보통이다,1000명미만,그렇지않다,,
413290,5,5,광주,2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,14.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,4.1,1,3,3,3,3,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2018-10-01,2019-07-01,,9.0,0,9.0,0,0,1,1,2,4,4,3,2,2,2,2,2,2,4.0,14,2,2,2,2,2,6.0,9.0,3.0,2,1,2,1,1,2,1,1,1,2.0,3,3,0,0,,26.5,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,그렇다,그렇다,그렇다,1000명미만,그렇지않다,,
413399,5,4,경북,2,25.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,12.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.7,1,4,5,5,5,1,2018,1,2,2013-03-01,2017-08-31,2018-09-01,,2018-02-01,2019-08-01,,18.0,0,18.0,1,0,1,1,2,4,3,1,2,3,1,1,1,3,2.0,12,2,2,2,2,2,3.0,18.0,3.0,3,1,2,1,1,2,3,3,3,2.0,3,2,0,0,,25.333333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
413435,5,5,전북,1,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,66.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,2.5,1,5,3,4,4,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2018-07-01,2018-09-01,,2.0,0,2.0,0,0,1,1,4,3,3,2,2,2,2,2,2,2,6.0,66,1,2,1,1,1,8.0,6.0,3.0,3,1,2,1,1,2,1,2,2,2.0,2,2,0,1,,25.75,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇다,보통이다,보통이다,1000명미만,보통이다,,
413441,5,5,전북,2,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,40.0,1.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.9,1,3,5,6,4,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-10-01,2019-02-01,,4.0,0,4.0,0,0,5,4,6,3,1,3,3,2,2,2,3,2,5.0,40,1,2,1,1,1,1.0,10.0,3.0,2,1,2,3,3,2,3,3,2,2.0,2,1,0,0,,24.25,3.0,여자,보통이다,미혼,비수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,보통이다,1000명미만,보통이다,,
413447,5,5,전북,2,24.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,12.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0,25.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3,3.5,1,3,5,5,5,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-01-01,2018-08-01,,7.0,0,7.0,0,0,3,3,1,4,4,3,3,2,3,1,2,2,5.0,25,1,3,1,1,1,12.0,7.0,3.0,2,1,2,2,2,2,3,3,3,2.0,3,3,0,0,,24.333333333,3.0,여자,보통이다,미혼,비수도권,보통이다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
413464,5,3,대전,2,29.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,11.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,45.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.8,1,4,5,5,3,2,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-03-01,,12.0,0,12.0,1,0,4,3,3,2,3,1,1,3,1,2,1,3,5.0,45,1,2,1,1,1,11.0,13.0,3.0,3,2,2,3,2,2,3,3,1,2.0,1,2,0,1,,29.083333333,3.0,여자,건강하다,기혼,비수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇다,1000명미만,그렇다,,
413483,5,4,부산,1,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,14.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.4,2,5,6,7,6,1,2018,1,2,2011-03-01,2017-08-31,2018-09-01,,2018-05-01,2018-11-01,,6.0,0,6.0,0,0,3,4,9,4,4,1,1,3,1,1,1,3,5.0,40,1,2,1,1,1,14.0,3.0,3.0,3,1,2,2,3,2,3,3,3,1.0,3,3,0,0,,29.0,3.0,남자,건강하다,미혼,비수도권,보통이다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,,
413485,5,4,부산,1,29.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,16.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,3,3.2,1,4,4,4,4,1,2018,1,2,2009-03-01,2018-02-28,2018-09-01,,2019-01-01,2019-07-01,,6.0,0,6.0,0,0,4,4,1,4,4,3,3,3,3,1,1,3,5.0,40,1,3,1,1,1,16.0,7.0,3.0,3,1,2,3,3,2,2,2,2,2.0,3,3,0,0,,29.416666667,3.0,남자,건강하다,미혼,비수도권,잘맞다,이공계,있다,보통이다,보통이다,보통이다,1000명미만,그렇지않다,,
413518,5,2,강원,1,26.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.5,1,4,7,7,7,1,2018,1,2,2011-03-01,2018-02-28,2018-09-01,,2018-06-01,2019-02-01,,8.0,0,8.0,0,0,3,3,5,3,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,9.0,13.0,3.0,3,1,1,2,2,2,3,3,3,2.0,2,2,1,0,,26.666666667,3.0,남자,건강하다,미혼,수도권,보통이다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
413541,5,3,충남,1,25.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,5.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,40.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3,3.8,1,5,7,7,5,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2019-01-01,2019-07-01,,6.0,0,6.0,0,0,2,1,-1,3,3,3,2,2,1,3,1,2,5.0,40,3,3,3,3,3,5.0,7.0,3.0,3,1,2,1,1,2,3,3,3,,2,2,0,0,,25.916666667,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,
413753,5,5,광주,2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,40.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3,3.6,1,4,7,7,7,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-02-01,,11.0,0,11.0,0,0,2,4,1,3,2,2,2,2,2,1,2,2,6.0,40,2,2,2,2,2,6.0,16.0,3.0,3,1,2,1,3,2,3,3,3,2.0,2,1,0,0,,24.5,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
413757,5,5,광주,1,24.416666667,2.0,16.0,7.0,6.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,72.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,3,3.0,2,3,6,6,6,1,2018,0,1,2014-03-01,2018-02-28,2018-09-01,2016-06-01,,,27.0,,0,27.0,1,1,5,5,7,4,4,2,2,2,2,2,2,2,6.0,72,2,2,2,2,2,6.0,16.0,3.0,2,1,2,3,3,2,3,3,3,2.0,3,3,0,1,5.0,24.416666667,3.0,남자,보통이다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,도보,5.0
413870,5,4,경북,1,27.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,-1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,4.0,1,5,4,4,4,1,2018,1,2,2010-03-01,2018-02-28,2018-09-01,,2018-09-01,2019-02-01,,5.0,0,5.0,0,0,4,4,-1,2,2,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,14.0,13.0,3.0,3,1,2,3,3,2,2,2,2,,1,1,1,0,,27.666666667,3.0,남자,건강하다,미혼,비수도권,잘맞다,이공계,있다,보통이다,보통이다,보통이다,,그렇다,,
413871,5,4,경북,1,27.166666667,2.0,14.0,9.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.3,1,2,5,7,5,1,2018,0,1,2011-03-01,2018-02-28,2018-09-01,2015-03-01,,,42.0,,0,42.0,1,1,1,3,9,3,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,3.0,14.0,3.0,1,1,2,1,2,2,3,3,3,1.0,2,2,1,0,60.0,27.166666667,3.0,남자,건강하지않다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,보통이다,승용차,60.0
413885,5,4,대구,1,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,14.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,25.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3,3.9,1,3,4,5,4,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2018-08-01,2018-12-01,,4.0,0,4.0,0,0,1,1,2,3,3,3,3,3,1,3,3,3,5.0,25,3,3,3,3,3,14.0,9.0,3.0,2,1,2,1,1,2,2,3,2,2.0,2,2,0,0,,26.25,3.0,남자,보통이다,미혼,비수도권,맞지않다,이공계,있다,보통이다,그렇지않다,보통이다,1000명미만,보통이다,,
413891,5,4,부산,2,25.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,35.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,4.1,1,5,5,6,6,1,2018,1,2,2013-03-01,2017-08-31,2018-09-01,,2018-03-01,2019-07-01,,16.0,0,16.0,1,0,1,1,-1,5,3,1,1,3,2,2,1,3,5.0,35,1,2,1,1,1,2.0,9.0,3.0,3,1,2,1,1,2,3,3,3,,3,2,0,0,,25.333333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,
414094,5,3,충북,2,24.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,10.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,40.0,3.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,3,3.6,2,5,7,7,7,1,2018,1,2,2013-03-01,2018-02-28,2018-09-01,,2018-07-01,2018-08-01,,1.0,0,1.0,0,0,5,4,-1,3,3,1,1,1,3,3,3,1,5.0,40,1,3,1,1,1,10.0,16.0,3.0,3,1,2,3,3,2,3,3,3,,2,2,0,0,,24.666666667,3.0,여자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,
414283,5,1,서울,2,25.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,20.0,3.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,3,3.2,2,5,7,7,7,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-05-01,2019-07-01,,14.0,0,14.0,1,0,5,5,6,4,3,1,1,2,2,2,2,2,4.0,20,1,2,1,1,1,1.0,16.0,3.0,3,1,1,3,3,2,3,3,3,2.0,3,2,0,0,,25.416666667,3.0,여자,건강하다,미혼,수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
414299,5,2,강원,1,30.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,48.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2.0,2,5,7,7,7,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2018-03-01,2018-07-01,,4.0,0,4.0,0,0,1,3,-1,3,3,3,3,3,3,3,3,3,6.0,48,3,3,3,3,3,1.0,9.0,2.0930232558,3,1,1,1,2,2,3,3,3,,2,2,0,1,,30.666666667,2.0930232558,남자,건강하다,미혼,수도권,맞지않다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,
414349,5,4,대구,1,25.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,40.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2,3.3,1,4,7,5,7,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-08-01,,17.0,0,17.0,1,0,5,4,8,4,4,2,2,2,2,1,2,2,5.0,40,2,2,2,2,2,3.0,16.0,2.0930232558,3,1,2,3,3,2,3,3,3,2.0,3,3,0,0,,25.666666667,2.0930232558,남자,건강하다,미혼,비수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
414381,5,1,서울,2,23.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3,4.1,2,4,6,6,7,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-02-01,2019-08-01,,18.0,0,18.0,1,0,3,2,1,4,4,2,2,2,2,2,2,2,2.0,6,2,2,2,2,2,1.0,16.0,3.0,3,1,1,2,1,2,3,3,3,2.0,3,3,0,0,,23.916666667,3.0,여자,건강하다,미혼,수도권,보통이다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
414468,5,4,경북,1,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3,4.2,1,5,5,5,5,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2018-02-01,2019-05-01,,15.0,0,15.0,1,0,1,1,3,3,3,1,2,3,2,1,3,3,5.0,40,1,3,1,1,1,1.0,7.0,3.0,3,1,2,1,1,2,3,3,3,2.0,2,2,0,0,,27.0,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
414552,5,2,경기,2,24.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,8.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,24.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3.2,1,3,4,5,3,1,2018,1,2,2013-03-01,2018-02-28,2018-09-01,,2017-08-01,2018-01-01,,5.0,0,5.0,0,0,4,4,1,4,4,2,3,3,3,3,3,3,6.0,24,3,3,3,3,3,8.0,16.0,3.0,2,1,1,3,3,2,2,3,1,2.0,3,3,0,0,,24.666666667,3.0,여자,보통이다,미혼,수도권,잘맞다,이공계,있다,보통이다,그렇지않다,그렇다,1000명미만,그렇지않다,,
414598,5,4,부산,1,25.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,40.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,3,3.8,1,2,3,3,3,1,2018,1,2,2012-03-01,2017-08-31,2018-09-01,,2017-09-01,2018-02-01,,5.0,0,5.0,0,0,5,5,-1,5,4,1,1,1,3,1,3,1,5.0,40,1,2,1,1,3,2.0,16.0,3.0,1,1,2,3,3,2,1,1,1,,3,3,0,0,,25.666666667,3.0,남자,건강하지않다,미혼,비수도권,잘맞다,이공계,있다,그렇다,그렇다,그렇다,,그렇지않다,,
414631,5,1,서울,2,24.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,35.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2,3.2,1,4,6,6,5,1,2018,1,2,2013-03-01,2017-08-31,2018-09-01,,2018-03-01,2018-08-01,,5.0,0,5.0,0,0,2,2,1,4,4,3,1,3,1,1,1,3,5.0,35,1,3,1,1,1,1.0,16.0,2.0930232558,3,1,1,1,1,2,3,3,3,2.0,3,3,0,0,,24.583333333,2.0930232558,여자,건강하다,미혼,수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
414637,5,3,대전,2,27.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,40.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3,3.5,1,3,2,6,3,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2019-02-01,2019-02-01,,0.0,0,0.0,0,0,1,1,2,2,2,1,1,1,3,2,3,3,5.0,40,1,3,1,1,1,1.0,13.0,3.0,2,1,2,1,1,2,1,3,1,2.0,1,1,0,0,,27.333333333,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,그렇다,그렇지않다,그렇다,1000명미만,그렇다,,
414748,6,3,충북,1,31.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,-1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,88.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2,2.8,2,4,3,4,5,1,2018,1,2,2012-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-02-01,,11.0,0,11.0,0,0,3,2,-1,2,3,1,1,1,1,1,2,1,6.0,88,3,1,1,1,1,6.0,17.0,2.0930232558,3,1,2,2,1,2,1,2,3,,1,2,0,1,,31.583333333,2.0930232558,남자,건강하다,미혼,비수도권,보통이다,이공계,없다,그렇다,보통이다,그렇지않다,,그렇다,,
414773,6,5,전북,2,23.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,48.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.5,1,4,4,5,4,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-02-01,2019-05-01,,15.0,0,15.0,1,0,1,1,3,1,1,1,1,1,1,1,2,1,6.0,48,1,2,1,1,1,12.0,7.0,3.0,3,1,2,1,1,2,2,3,2,2.0,1,1,0,1,,23.583333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,보통이다,그렇지않다,보통이다,1000명미만,그렇다,,
